,X.1,X,LINKEDDEPTNAME,LINKEDLINENAME,LINKEDLINE,LINKEDPOLENAME,ACQUISITION_TIME,TENSION,D,ACQUISITION_DAY,ACQUISITION_HOUR,F0,b,
4146,4146,5027329,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/29/2015 19:08,14288.4,33.8,1/29/2015,2015-01-29 19,14200.2,0.41,
4147,4147,5027335,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/29/2015 20:09,14229.6,33.8,1/29/2015,2015-01-29 20,14200.2,0.14,
4148,4148,5027340,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/29/2015 21:00,14278.6,33.8,1/29/2015,2015-01-29 21,14200.2,0.37,
4149,4149,5027345,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/29/2015 22:00,14170.8,33.8,1/29/2015,2015-01-29 22,14170.8,0,
4150,4150,5027351,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/29/2015 23:00,14327.6,33.8,1/29/2015,2015-01-29 23,14170.8,0.73,
4151,4151,5027357,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 0:01,14219.8,33.8,1/30/2015,2015-01-30 00,14170.8,0.23,
4152,4152,5027363,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 1:00,14308,33.8,1/30/2015,2015-01-30 01,14170.8,0.64,
4153,4153,5027369,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 2:00,14219.8,33.8,1/30/2015,2015-01-30 02,14170.8,0.23,
4154,4154,5027375,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 3:01,14229.6,33.8,1/30/2015,2015-01-30 03,14170.8,0.28,
4155,4155,5027381,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 4:13,14229.6,33.8,1/30/2015,2015-01-30 04,14170.8,0.28,
4156,4156,5027386,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 5:03,14210,33.8,1/30/2015,2015-01-30 05,14170.8,0.19,
4157,4157,5027392,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 6:14,14200.2,33.8,1/30/2015,2015-01-30 06,14170.8,0.14,
4158,4158,5027397,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 7:04,14200.2,33.8,1/30/2015,2015-01-30 07,14170.8,0.14,
4159,4159,5027403,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 8:04,14180.6,33.8,1/30/2015,2015-01-30 08,14170.8,0.05,
4160,4160,5027409,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 9:04,14239.4,33.8,1/30/2015,2015-01-30 09,14170.8,0.32,
4161,4161,5027415,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 10:04,14317.8,33.8,1/30/2015,2015-01-30 10,14170.8,0.69,
4162,4162,5027420,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 11:04,14494.2,33.8,1/30/2015,2015-01-30 11,14170.8,1.48,
4163,4163,5027426,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 12:03,14562.8,33.8,1/30/2015,2015-01-30 12,14170.8,1.78,
4164,4164,5027432,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 13:04,14435.4,33.8,1/30/2015,2015-01-30 13,14170.8,1.22,
4165,4165,5027438,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 14:04,14621.6,33.8,1/30/2015,2015-01-30 14,14170.8,2.03,
4166,4166,5027444,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 15:05,14464.8,33.8,1/30/2015,2015-01-30 15,14170.8,1.35,
4167,4167,5027450,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 16:05,14611.8,33.8,1/30/2015,2015-01-30 16,14170.8,1.99,
4168,4168,5027456,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 17:06,14366.8,33.8,1/30/2015,2015-01-30 17,14170.8,0.91,
4169,4169,5027462,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 18:07,14239.4,33.8,1/30/2015,2015-01-30 18,14170.8,0.32,
4170,4170,5027467,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 19:08,14229.6,33.8,1/30/2015,2015-01-30 19,14170.8,0.28,
4171,4171,5027473,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 20:09,14308,33.8,1/30/2015,2015-01-30 20,14170.8,0.64,
4172,4172,5027479,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 21:09,14298.2,33.8,1/30/2015,2015-01-30 21,14170.8,0.6,
4173,4173,5027484,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 22:00,14357,33.8,1/30/2015,2015-01-30 22,14170.8,0.87,
4174,4174,5027490,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/30/2015 23:08,14288.4,33.8,1/30/2015,2015-01-30 23,14170.8,0.55,
4175,4175,5027496,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 0:08,14259,33.8,1/31/2015,2015-01-31 00,14170.8,0.42,
4176,4176,5027501,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 1:10,14190.4,33.8,1/31/2015,2015-01-31 01,14170.8,0.09,
4177,4177,5027507,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 2:09,14200.2,33.8,1/31/2015,2015-01-31 02,14170.8,0.14,
4178,4178,5027513,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 3:09,14239.4,33.8,1/31/2015,2015-01-31 03,14170.8,0.32,
4179,4179,5027519,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 4:10,14190.4,33.8,1/31/2015,2015-01-31 04,14170.8,0.09,
4180,4180,5027524,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 5:09,14249.2,33.8,1/31/2015,2015-01-31 05,14170.8,0.37,
4181,4181,5027530,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 6:09,14239.4,33.8,1/31/2015,2015-01-31 06,14170.8,0.32,
4182,4182,5027536,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 7:09,14229.6,33.8,1/31/2015,2015-01-31 07,14170.8,0.28,
4183,4183,5027542,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 8:09,14219.8,33.8,1/31/2015,2015-01-31 08,14170.8,0.23,
4184,4184,5027547,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 9:00,14298.2,33.8,1/31/2015,2015-01-31 09,14170.8,0.6,
4185,4185,5027553,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 10:00,14337.4,33.8,1/31/2015,2015-01-31 10,14170.8,0.78,
4186,4186,5027559,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 11:01,14523.6,33.8,1/31/2015,2015-01-31 11,14170.8,1.61,
4187,4187,5027565,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 12:01,14680.4,33.8,1/31/2015,2015-01-31 12,14170.8,2.28,
4188,4188,5027571,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 13:03,14376.6,33.8,1/31/2015,2015-01-31 13,14170.8,0.95,
4189,4189,5027577,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 14:03,14621.6,33.8,1/31/2015,2015-01-31 14,14170.8,2.03,
4190,4190,5027583,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 15:04,14690.2,33.8,1/31/2015,2015-01-31 15,14170.8,2.32,
4191,4191,5027589,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 16:04,14582.4,33.8,1/31/2015,2015-01-31 16,14170.8,1.86,
4192,4192,5027595,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 17:06,14386.4,33.8,1/31/2015,2015-01-31 17,14170.8,1,
4193,4193,5027600,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 18:03,14415.8,33.8,1/31/2015,2015-01-31 18,14170.8,1.13,
4194,4194,5027606,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 19:04,14131.6,33.8,1/31/2015,2015-01-31 19,14131.6,0,
4195,4195,5027611,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 20:04,14210,33.8,1/31/2015,2015-01-31 20,14131.6,0.37,
4196,4196,5027617,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 21:04,14219.8,33.8,1/31/2015,2015-01-31 21,14131.6,0.42,
4197,4197,5027623,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 22:04,14317.8,33.8,1/31/2015,2015-01-31 22,14131.6,0.87,
4198,4198,4998105,国网四川检修公司,500kV月普一线,19M00000008626845,104#,1/31/2015 23:04,14219.8,33.8,1/31/2015,2015-01-31 23,14131.6,0.42,
4199,4199,4986141,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 0:05,14200.2,33.8,2/1/2015,2015-02-01 00,14131.6,0.33,
4200,4200,4986147,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 1:05,14219.8,33.8,2/1/2015,2015-02-01 01,14131.6,0.42,
4201,4201,4995994,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 2:04,14190.4,33.8,2/1/2015,2015-02-01 02,14131.6,0.28,
4202,4202,4996000,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 3:05,14190.4,33.8,2/1/2015,2015-02-01 03,14131.6,0.28,
4203,4203,4996006,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 4:04,14190.4,33.8,2/1/2015,2015-02-01 04,14131.6,0.28,
4204,4204,4996012,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 5:06,14190.4,33.8,2/1/2015,2015-02-01 05,14131.6,0.28,
4205,4205,4996018,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 6:08,14151.2,33.8,2/1/2015,2015-02-01 06,14131.6,0.09,
4206,4206,4996023,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 7:00,14170.8,33.8,2/1/2015,2015-02-01 07,14131.6,0.19,
4207,4207,4996029,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 8:02,14200.2,33.8,2/1/2015,2015-02-01 08,14131.6,0.33,
4208,4208,4996035,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 9:02,14317.8,33.8,2/1/2015,2015-02-01 09,14131.6,0.87,
4209,4209,4996041,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 10:03,14249.2,33.8,2/1/2015,2015-02-01 10,14131.6,0.55,
4210,4210,4996047,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 11:04,14523.6,33.8,2/1/2015,2015-02-01 11,14131.6,1.78,
4211,4211,4996053,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 12:05,14700,33.8,2/1/2015,2015-02-01 12,14131.6,2.53,
4212,4212,4996059,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 13:08,14455,33.8,2/1/2015,2015-02-01 13,14131.6,1.48,
4213,4213,4996065,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 14:08,14631.4,33.8,2/1/2015,2015-02-01 14,14131.6,2.24,
4214,4214,4996070,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 15:08,14700,33.8,2/1/2015,2015-02-01 15,14131.6,2.53,
4215,4215,4996076,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 16:09,14572.6,33.8,2/1/2015,2015-02-01 16,14131.6,1.99,
4216,4216,4996082,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 17:09,14572.6,33.8,2/1/2015,2015-02-01 17,14131.6,1.99,
4217,4217,4996088,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 18:08,14347.2,33.8,2/1/2015,2015-02-01 18,14131.6,1,
4218,4218,4996093,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 19:09,14298.2,33.8,2/1/2015,2015-02-01 19,14131.6,0.78,
4219,4219,4996099,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 20:09,14239.4,33.8,2/1/2015,2015-02-01 20,14131.6,0.51,
4220,4220,4996105,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 21:09,14268.8,33.8,2/1/2015,2015-02-01 21,14131.6,0.64,
4221,4221,4996111,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 22:09,14239.4,33.8,2/1/2015,2015-02-01 22,14131.6,0.51,
4222,4222,4996117,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/1/2015 23:09,14249.2,33.8,2/1/2015,2015-02-01 23,14131.6,0.55,
4223,4223,4996122,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 0:00,14200.2,33.8,2/2/2015,2015-02-02 00,14131.6,0.33,
4224,4224,4996127,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 1:01,14229.6,33.8,2/2/2015,2015-02-02 01,14131.6,0.46,
4225,4225,4996133,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 2:01,14190.4,33.8,2/2/2015,2015-02-02 02,14131.6,0.28,
4226,4226,4996139,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 3:01,14200.2,33.8,2/2/2015,2015-02-02 03,14131.6,0.33,
4227,4227,4996145,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 4:01,14239.4,33.8,2/2/2015,2015-02-02 04,14131.6,0.51,
4228,4228,4996151,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 5:01,14190.4,33.8,2/2/2015,2015-02-02 05,14131.6,0.28,
4229,4229,4996157,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 6:01,14180.6,33.8,2/2/2015,2015-02-02 06,14131.6,0.23,
4230,4230,4986321,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 7:02,14190.4,33.8,2/2/2015,2015-02-02 07,14131.6,0.28,
4231,4231,4986327,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 8:03,14200.2,33.8,2/2/2015,2015-02-02 08,14131.6,0.33,
4232,4232,4986333,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 9:13,14357,33.8,2/2/2015,2015-02-02 09,14131.6,1.05,
4233,4233,4986338,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 10:03,14229.6,33.8,2/2/2015,2015-02-02 10,14131.6,0.46,
4234,4234,4976503,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 11:03,14543.2,33.8,2/2/2015,2015-02-02 11,14131.6,1.87,
4235,4235,4976509,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 12:04,14719.6,33.8,2/2/2015,2015-02-02 12,14131.6,2.61,
4236,4236,4976515,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 13:05,14513.8,33.8,2/2/2015,2015-02-02 13,14131.6,1.74,
4237,4237,4976521,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 14:05,14651,33.8,2/2/2015,2015-02-02 14,14131.6,2.32,
4238,4238,4976527,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 15:06,14856.8,33.8,2/2/2015,2015-02-02 15,14131.6,3.17,
4239,4239,4976532,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 16:05,14719.6,33.8,2/2/2015,2015-02-02 16,14131.6,2.61,
4240,4240,4976538,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 17:05,14592.2,33.8,2/2/2015,2015-02-02 17,14131.6,2.08,
4241,4241,4976545,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 18:05,14474.6,33.8,2/2/2015,2015-02-02 18,14131.6,1.57,
4242,4242,4976551,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 19:05,14259,33.8,2/2/2015,2015-02-02 19,14131.6,0.6,
4243,4243,4976556,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 20:06,14249.2,33.8,2/2/2015,2015-02-02 20,14131.6,0.55,
4244,4244,4976562,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 21:05,14249.2,33.8,2/2/2015,2015-02-02 21,14131.6,0.55,
4245,4245,4976568,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 22:05,14229.6,33.8,2/2/2015,2015-02-02 22,14131.6,0.46,
4246,4246,4976574,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/2/2015 23:05,14239.4,33.8,2/2/2015,2015-02-02 23,14131.6,0.51,
4247,4247,4976580,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 0:05,14278.6,33.8,2/3/2015,2015-02-03 00,14131.6,0.69,
4248,4248,4976586,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 1:06,14249.2,33.8,2/3/2015,2015-02-03 01,14131.6,0.55,
4249,4249,4986432,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 2:08,14200.2,33.8,2/3/2015,2015-02-03 02,14131.6,0.33,
4250,4250,4986438,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 3:09,14229.6,33.8,2/3/2015,2015-02-03 03,14131.6,0.46,
4251,4251,4986442,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 4:00,14229.6,33.8,2/3/2015,2015-02-03 04,14131.6,0.46,
4252,4252,4986448,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 5:00,14229.6,33.8,2/3/2015,2015-02-03 05,14131.6,0.46,
4253,4253,4986455,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 6:10,14278.6,33.8,2/3/2015,2015-02-03 06,14131.6,0.69,
4254,4254,4986461,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 7:10,14229.6,33.8,2/3/2015,2015-02-03 07,14131.6,0.46,
4255,4255,4986466,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 8:00,14219.8,33.8,2/3/2015,2015-02-03 08,14131.6,0.42,
4256,4256,4986472,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 9:01,14357,33.8,2/3/2015,2015-02-03 09,14131.6,1.05,
4257,4257,4986478,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 10:01,14298.2,33.8,2/3/2015,2015-02-03 10,14131.6,0.78,
4258,4258,4976643,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 11:01,14494.2,33.8,2/3/2015,2015-02-03 11,14131.6,1.65,
4259,4259,4976649,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 12:03,14739.2,33.8,2/3/2015,2015-02-03 12,14131.6,2.69,
4260,4260,4976655,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 13:04,14543.2,33.8,2/3/2015,2015-02-03 13,14131.6,1.87,
4261,4261,4976661,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 14:04,14621.6,33.8,2/3/2015,2015-02-03 14,14131.6,2.2,
4262,4262,4976667,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 15:04,14778.4,33.8,2/3/2015,2015-02-03 15,14131.6,2.85,
4263,4263,4976673,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 16:06,14758.8,33.8,2/3/2015,2015-02-03 16,14131.6,2.77,
4264,4264,4976678,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 17:07,14641.2,33.8,2/3/2015,2015-02-03 17,14131.6,2.28,
4265,4265,4976684,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 18:07,14464.8,33.8,2/3/2015,2015-02-03 18,14131.6,1.53,
4266,4266,4976690,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 19:08,14278.6,33.8,2/3/2015,2015-02-03 19,14151.2,0.6,
4267,4267,4976696,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 20:09,14259,33.8,2/3/2015,2015-02-03 20,14151.2,0.51,
4268,4268,4976701,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 21:04,14278.6,33.8,2/3/2015,2015-02-03 21,14151.2,0.6,
4269,4269,4976707,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 22:05,14268.8,33.8,2/3/2015,2015-02-03 22,14151.2,0.55,
4270,4270,4976712,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/3/2015 23:05,14268.8,33.8,2/3/2015,2015-02-03 23,14151.2,0.55,
4271,4271,4976718,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/4/2015 0:05,14288.4,33.8,2/4/2015,2015-02-04 00,14151.2,0.64,
4272,4272,4980004,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/4/2015 1:35,14249.2,33.8,2/4/2015,2015-02-04 01,14151.2,0.46,
4273,4273,4980007,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/4/2015 2:06,14259,33.8,2/4/2015,2015-02-04 02,14151.2,0.51,
4274,4274,4980013,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/4/2015 3:06,14239.4,33.8,2/4/2015,2015-02-04 03,14151.2,0.42,
4275,4275,4980019,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/4/2015 4:08,14229.6,33.8,2/4/2015,2015-02-04 04,14151.2,0.37,
4276,4276,4980025,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/4/2015 5:08,14210,33.8,2/4/2015,2015-02-04 05,14151.2,0.28,
4277,4277,4980031,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/4/2015 6:09,14210,33.8,2/4/2015,2015-02-04 06,14170.8,0.19,
4278,4278,4973475,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/4/2015 7:10,14200.2,33.8,2/4/2015,2015-02-04 07,14180.6,0.09,
4279,4279,4973480,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/4/2015 8:00,14200.2,33.8,2/4/2015,2015-02-04 08,14180.6,0.09,
4280,4280,4973486,国网四川检修公司,500kV月普一线,19M00000008626845,104#,2/4/2015 9:02,14317.8,33.8,2/4/2015,2015-02-04 09,14180.6,0.64,
