row_num,ACQUISITION_TIME,ACQUISITION_DAY,ACQUISITION_HOUR,b
5409,1/22/2016 19:00,1/22/2016,2016-01-22 19,0.23
5410,1/22/2016 20:01,1/22/2016,2016-01-22 20,0.19
5411,1/22/2016 21:01,1/22/2016,2016-01-22 21,0.28
5412,1/22/2016 22:12,1/22/2016,2016-01-22 22,0
5413,1/22/2016 23:03,1/22/2016,2016-01-22 23,0
5414,1/23/2016 0:02,1/23/2016,2016-01-23 00,0
5415,1/23/2016 1:02,1/23/2016,2016-01-23 01,0.47
5416,1/23/2016 2:02,1/23/2016,2016-01-23 02,0.33
5417,1/23/2016 3:04,1/23/2016,2016-01-23 03,0.23
5418,1/23/2016 4:04,1/23/2016,2016-01-23 04,0.28
5419,1/23/2016 5:05,1/23/2016,2016-01-23 05,0.19
5420,1/23/2016 6:05,1/23/2016,2016-01-23 06,0.05
5421,1/23/2016 7:07,1/23/2016,2016-01-23 07,0.09
5422,1/23/2016 8:00,1/23/2016,2016-01-23 08,0
5423,1/23/2016 9:01,1/23/2016,2016-01-23 09,0.14
5424,1/23/2016 10:02,1/23/2016,2016-01-23 10,0.09
5425,1/23/2016 11:02,1/23/2016,2016-01-23 11,0.37
5426,1/23/2016 12:02,1/23/2016,2016-01-23 12,1.32
5427,1/23/2016 13:03,1/23/2016,2016-01-23 13,1.14
5428,1/23/2016 14:04,1/23/2016,2016-01-23 14,2.26
5429,1/23/2016 15:04,1/23/2016,2016-01-23 15,2.34
5430,1/23/2016 16:04,1/23/2016,2016-01-23 16,2.09
5431,1/23/2016 17:04,1/23/2016,2016-01-23 17,1.36
5432,1/23/2016 18:15,1/23/2016,2016-01-23 18,0.56
5433,1/23/2016 19:05,1/23/2016,2016-01-23 19,0.09
5434,1/23/2016 20:06,1/23/2016,2016-01-23 20,0.42
5435,1/23/2016 21:07,1/23/2016,2016-01-23 21,0.7
5436,1/23/2016 22:07,1/23/2016,2016-01-23 22,1.06
5437,1/23/2016 23:08,1/23/2016,2016-01-23 23,0
5438,1/24/2016 0:09,1/24/2016,2016-01-24 00,0.47
5439,1/24/2016 1:00,1/24/2016,2016-01-24 01,0.33
5440,1/24/2016 2:05,1/24/2016,2016-01-24 02,0.19
5441,1/24/2016 3:04,1/24/2016,2016-01-24 03,0
5442,1/24/2016 4:05,1/24/2016,2016-01-24 04,0.47
5443,1/24/2016 5:05,1/24/2016,2016-01-24 05,0.1
5444,1/24/2016 6:07,1/24/2016,2016-01-24 06,0.1
5445,1/24/2016 7:07,1/24/2016,2016-01-24 07,0.05
5446,1/24/2016 8:08,1/24/2016,2016-01-24 08,0
5447,1/24/2016 9:08,1/24/2016,2016-01-24 09,0.19
5448,1/24/2016 10:10,1/24/2016,2016-01-24 10,0.38
5449,1/24/2016 11:01,1/24/2016,2016-01-24 11,0.52
5450,1/24/2016 12:01,1/24/2016,2016-01-24 12,1.07
5451,1/24/2016 13:01,1/24/2016,2016-01-24 13,1.33
5452,1/24/2016 14:02,1/24/2016,2016-01-24 14,1.33
5453,1/24/2016 15:04,1/24/2016,2016-01-24 15,1.82
5454,1/24/2016 16:04,1/24/2016,2016-01-24 16,2.45
5455,1/24/2016 17:03,1/24/2016,2016-01-24 17,0.89
5456,1/24/2016 18:03,1/24/2016,2016-01-24 18,0.43
5457,1/24/2016 19:03,1/24/2016,2016-01-24 19,0.24
5458,1/24/2016 20:05,1/24/2016,2016-01-24 20,0.24
5459,1/24/2016 21:07,1/24/2016,2016-01-24 21,0.24
5460,1/24/2016 22:08,1/24/2016,2016-01-24 22,0.19
5461,1/24/2016 23:08,1/24/2016,2016-01-24 23,0.24
5462,1/25/2016 0:09,1/25/2016,2016-01-25 00,0.28
5463,1/25/2016 1:09,1/25/2016,2016-01-25 01,0.33
5464,1/25/2016 2:00,1/25/2016,2016-01-25 02,0.43
5465,1/25/2016 3:02,1/25/2016,2016-01-25 03,0.52
5466,1/25/2016 4:02,1/25/2016,2016-01-25 04,0.61
5467,1/25/2016 5:02,1/25/2016,2016-01-25 05,0.61
5468,1/25/2016 6:03,1/25/2016,2016-01-25 06,0.66
5469,1/25/2016 7:05,1/25/2016,2016-01-25 07,0.7
5470,1/25/2016 8:05,1/25/2016,2016-01-25 08,0.98
5471,1/25/2016 9:05,1/25/2016,2016-01-25 09,1.11
5472,1/25/2016 10:06,1/25/2016,2016-01-25 10,1.11
5473,1/25/2016 11:08,1/25/2016,2016-01-25 11,1.16
5474,1/25/2016 12:08,1/25/2016,2016-01-25 12,1.33
5475,1/25/2016 13:08,1/25/2016,2016-01-25 13,1.07
5476,1/25/2016 14:00,1/25/2016,2016-01-25 14,1.82
5477,1/25/2016 17:21,1/25/2016,2016-01-25 17,1.51
5478,1/25/2016 18:01,1/25/2016,2016-01-25 18,1.33
5479,1/25/2016 19:02,1/25/2016,2016-01-25 19,0.7
5480,1/25/2016 20:03,1/25/2016,2016-01-25 20,0.75
5481,1/25/2016 21:04,1/25/2016,2016-01-25 21,0.79
5482,1/25/2016 22:04,1/25/2016,2016-01-25 22,0.79
5483,1/25/2016 23:03,1/25/2016,2016-01-25 23,0.75
5484,1/26/2016 0:03,1/26/2016,2016-01-26 00,0.89
5485,1/26/2016 1:05,1/26/2016,2016-01-26 01,0.93
5486,1/26/2016 2:06,1/26/2016,2016-01-26 02,0.93
5487,1/26/2016 3:06,1/26/2016,2016-01-26 03,0.93
5488,1/26/2016 4:06,1/26/2016,2016-01-26 04,0.98
5489,1/26/2016 5:08,1/26/2016,2016-01-26 05,0.98
5490,1/26/2016 6:09,1/26/2016,2016-01-26 06,0.98
5491,1/26/2016 7:09,1/26/2016,2016-01-26 07,0.93
5492,1/26/2016 8:00,1/26/2016,2016-01-26 08,0.89
5493,1/26/2016 9:00,1/26/2016,2016-01-26 09,1.2
5494,1/26/2016 10:00,1/26/2016,2016-01-26 10,1.47
5495,1/26/2016 11:04,1/26/2016,2016-01-26 11,1.69
5496,1/26/2016 12:04,1/26/2016,2016-01-26 12,1.73
5497,1/26/2016 13:05,1/26/2016,2016-01-26 13,1.56
5498,1/26/2016 14:06,1/26/2016,2016-01-26 14,2.62
5499,1/26/2016 15:07,1/26/2016,2016-01-26 15,3.03
5500,1/26/2016 16:08,1/26/2016,2016-01-26 16,2.99
5501,1/26/2016 17:08,1/26/2016,2016-01-26 17,2.45
5502,1/26/2016 18:09,1/26/2016,2016-01-26 18,1.82
5503,1/26/2016 19:09,1/26/2016,2016-01-26 19,1.02
5504,1/26/2016 20:09,1/26/2016,2016-01-26 20,1.11
5505,1/26/2016 21:09,1/26/2016,2016-01-26 21,1.11
5506,1/26/2016 22:09,1/26/2016,2016-01-26 22,1.07
5507,1/26/2016 23:00,1/26/2016,2016-01-26 23,1.2
5508,1/27/2016 0:02,1/27/2016,2016-01-27 00,1.07
5509,1/27/2016 1:04,1/27/2016,2016-01-27 01,1.11
5510,1/27/2016 2:06,1/27/2016,2016-01-27 02,1.29
5511,1/27/2016 3:08,1/27/2016,2016-01-27 03,1.2
5512,1/27/2016 4:10,1/27/2016,2016-01-27 04,0.98
5513,1/27/2016 5:08,1/27/2016,2016-01-27 05,0.89
5514,1/27/2016 6:08,1/27/2016,2016-01-27 06,0.98
5515,1/27/2016 7:08,1/27/2016,2016-01-27 07,1.07
5516,1/27/2016 8:09,1/27/2016,2016-01-27 08,0.88
5517,1/27/2016 9:09,1/27/2016,2016-01-27 09,0.88
5518,1/27/2016 10:09,1/27/2016,2016-01-27 10,1.51
5519,1/27/2016 11:08,1/27/2016,2016-01-27 11,1.55
5520,1/27/2016 12:09,1/27/2016,2016-01-27 12,1.94
5521,1/27/2016 13:20,1/27/2016,2016-01-27 13,1.68
5522,1/27/2016 14:01,1/27/2016,2016-01-27 14,2.28
5523,1/27/2016 15:02,1/27/2016,2016-01-27 15,2.45
5524,1/27/2016 16:02,1/27/2016,2016-01-27 16,1.72
5525,1/27/2016 17:02,1/27/2016,2016-01-27 17,1.42
5526,1/27/2016 18:04,1/27/2016,2016-01-27 18,1.38
5527,1/27/2016 19:05,1/27/2016,2016-01-27 19,1.11
5528,1/27/2016 20:05,1/27/2016,2016-01-27 20,1.15
5529,1/27/2016 21:07,1/27/2016,2016-01-27 21,1.11
5530,1/27/2016 22:09,1/27/2016,2016-01-27 22,1.02
5531,1/27/2016 23:00,1/27/2016,2016-01-27 23,1.02
5532,1/28/2016 0:03,1/28/2016,2016-01-28 00,0.97
5533,1/28/2016 1:03,1/28/2016,2016-01-28 01,0.84
5534,1/28/2016 2:03,1/28/2016,2016-01-28 02,0.74
5535,1/28/2016 3:03,1/28/2016,2016-01-28 03,0.65
5536,1/28/2016 4:04,1/28/2016,2016-01-28 04,0.51
5537,1/28/2016 5:06,1/28/2016,2016-01-28 05,0.33
5538,1/28/2016 6:08,1/28/2016,2016-01-28 06,0.33
5539,1/28/2016 7:08,1/28/2016,2016-01-28 07,0.37
5540,1/28/2016 8:09,1/28/2016,2016-01-28 08,0.42
5541,1/28/2016 9:00,1/28/2016,2016-01-28 09,0.37
5542,1/28/2016 10:01,1/28/2016,2016-01-28 10,1.06
5543,1/28/2016 11:02,1/28/2016,2016-01-28 11,1.58
5544,1/28/2016 12:01,1/28/2016,2016-01-28 12,1.41
5545,1/28/2016 13:01,1/28/2016,2016-01-28 13,1.54
5546,1/28/2016 14:01,1/28/2016,2016-01-28 14,1.28
5547,1/28/2016 15:03,1/28/2016,2016-01-28 15,1.1
5548,1/28/2016 16:03,1/28/2016,2016-01-28 16,0.97
5549,1/28/2016 17:04,1/28/2016,2016-01-28 17,1.54
5550,1/28/2016 18:04,1/28/2016,2016-01-28 18,0.83
5551,1/28/2016 19:07,1/28/2016,2016-01-28 19,0.65
5552,1/28/2016 20:08,1/28/2016,2016-01-28 20,0.65
5553,1/28/2016 21:00,1/28/2016,2016-01-28 21,0.6
5554,1/28/2016 22:02,1/28/2016,2016-01-28 22,0.56
5555,1/28/2016 23:04,1/28/2016,2016-01-28 23,0.47
5556,1/29/2016 0:06,1/29/2016,2016-01-29 00,0.47
5557,1/29/2016 1:08,1/29/2016,2016-01-29 01,0.37
5558,1/29/2016 2:00,1/29/2016,2016-01-29 02,0.42
5559,1/29/2016 3:02,1/29/2016,2016-01-29 03,0.42
5560,1/29/2016 4:04,1/29/2016,2016-01-29 04,0.37
5561,1/29/2016 5:06,1/29/2016,2016-01-29 05,0.33
5562,1/29/2016 6:07,1/29/2016,2016-01-29 06,0.23
5563,1/29/2016 7:06,1/29/2016,2016-01-29 07,0.19
5564,1/29/2016 8:06,1/29/2016,2016-01-29 08,0.19
5565,1/29/2016 9:08,1/29/2016,2016-01-29 09,0.83
5566,1/29/2016 10:08,1/29/2016,2016-01-29 10,1.14
5567,1/29/2016 11:09,1/29/2016,2016-01-29 11,1.54
5568,1/29/2016 12:00,1/29/2016,2016-01-29 12,1.88
5569,1/29/2016 13:00,1/29/2016,2016-01-29 13,1.45
5570,1/29/2016 14:02,1/29/2016,2016-01-29 14,2.71
5571,1/29/2016 15:02,1/29/2016,2016-01-29 15,2.91
5572,1/29/2016 16:03,1/29/2016,2016-01-29 16,2.42
5573,1/29/2016 17:04,1/29/2016,2016-01-29 17,1.96
5574,1/29/2016 18:05,1/29/2016,2016-01-29 18,1.58
5575,1/29/2016 19:05,1/29/2016,2016-01-29 19,0.74
5576,1/29/2016 20:06,1/29/2016,2016-01-29 20,0.65
5577,1/29/2016 21:07,1/29/2016,2016-01-29 21,0.65
5578,1/29/2016 22:08,1/29/2016,2016-01-29 22,0.65
5579,1/29/2016 23:08,1/29/2016,2016-01-29 23,0.69
5580,1/30/2016 0:09,1/30/2016,2016-01-30 00,0.6
5581,1/30/2016 1:00,1/30/2016,2016-01-30 01,0.6
5582,1/30/2016 2:01,1/30/2016,2016-01-30 02,0.6
5583,1/30/2016 3:01,1/30/2016,2016-01-30 03,0.6
5584,1/30/2016 4:02,1/30/2016,2016-01-30 04,0.6
5585,1/30/2016 5:03,1/30/2016,2016-01-30 05,0.56
5586,1/30/2016 6:05,1/30/2016,2016-01-30 06,0.47
5587,1/30/2016 7:07,1/30/2016,2016-01-30 07,0.42
5588,1/30/2016 8:07,1/30/2016,2016-01-30 08,0.33
5589,1/30/2016 9:07,1/30/2016,2016-01-30 09,1.1
5590,1/30/2016 10:07,1/30/2016,2016-01-30 10,0.87
5591,1/30/2016 11:07,1/30/2016,2016-01-30 11,1.79
5592,1/30/2016 12:08,1/30/2016,2016-01-30 12,2.04
5593,1/30/2016 13:09,1/30/2016,2016-01-30 13,1.49
5594,1/30/2016 14:10,1/30/2016,2016-01-30 14,2.34
5595,1/30/2016 15:00,1/30/2016,2016-01-30 15,2.62
5596,1/30/2016 16:01,1/30/2016,2016-01-30 16,2.58
5597,1/30/2016 17:02,1/30/2016,2016-01-30 17,2.5
5598,1/30/2016 18:02,1/30/2016,2016-01-30 18,2.04
5599,1/30/2016 19:03,1/30/2016,2016-01-30 19,0.65
5600,1/30/2016 20:04,1/30/2016,2016-01-30 20,0.6
5601,1/30/2016 21:05,1/30/2016,2016-01-30 21,0.65
5602,1/30/2016 22:05,1/30/2016,2016-01-30 22,0.65
5603,1/30/2016 23:06,1/30/2016,2016-01-30 23,0.56
5604,1/31/2016 0:07,1/31/2016,2016-01-31 00,0.56
5605,1/31/2016 1:08,1/31/2016,2016-01-31 01,0.56
5606,1/31/2016 2:09,1/31/2016,2016-01-31 02,0.56
5607,1/31/2016 3:02,1/31/2016,2016-01-31 03,0.51
5608,1/31/2016 4:03,1/31/2016,2016-01-31 04,0.47
5609,1/31/2016 5:05,1/31/2016,2016-01-31 05,0.37
5610,1/31/2016 6:07,1/31/2016,2016-01-31 06,0.37
5611,1/31/2016 7:09,1/31/2016,2016-01-31 07,0.28
5612,1/31/2016 8:00,1/31/2016,2016-01-31 08,0.28
5613,1/31/2016 9:02,1/31/2016,2016-01-31 09,0.69
5614,1/31/2016 10:02,1/31/2016,2016-01-31 10,0.87
5615,1/31/2016 11:03,1/31/2016,2016-01-31 11,1.05
5616,1/31/2016 12:03,1/31/2016,2016-01-31 12,1.62
5617,1/31/2016 13:03,1/31/2016,2016-01-31 13,0.69
5618,1/31/2016 14:04,1/31/2016,2016-01-31 14,0.6
5619,1/31/2016 15:06,1/31/2016,2016-01-31 15,0.74
5620,1/31/2016 16:06,1/31/2016,2016-01-31 16,0.51
5621,1/31/2016 17:06,1/31/2016,2016-01-31 17,0.46
5622,1/31/2016 18:07,1/31/2016,2016-01-31 18,0.46
5623,1/31/2016 19:09,1/31/2016,2016-01-31 19,0.37
5624,1/31/2016 20:09,1/31/2016,2016-01-31 20,0.51
5625,1/31/2016 21:00,1/31/2016,2016-01-31 21,0.42
5626,1/31/2016 22:07,1/31/2016,2016-01-31 22,0.37
5627,1/31/2016 23:08,1/31/2016,2016-01-31 23,0.19
5628,2/1/2016 0:08,2/1/2016,2016-02-01 00,0.28
5629,2/1/2016 1:19,2/1/2016,2016-02-01 01,0.51
5630,2/1/2016 2:00,2/1/2016,2016-02-01 02,0.74
5631,2/1/2016 3:01,2/1/2016,2016-02-01 03,0.74
5632,2/1/2016 4:01,2/1/2016,2016-02-01 04,0.56
5633,2/1/2016 5:07,2/1/2016,2016-02-01 05,0.92
5634,2/1/2016 6:08,2/1/2016,2016-02-01 06,0.69
5635,2/1/2016 7:09,2/1/2016,2016-02-01 07,0.87
5636,2/1/2016 8:20,2/1/2016,2016-02-01 08,0.6
5637,2/1/2016 9:00,2/1/2016,2016-02-01 09,0.55
5638,2/1/2016 10:11,2/1/2016,2016-02-01 10,0.69
5639,2/1/2016 11:02,2/1/2016,2016-02-01 11,0.51
5640,2/1/2016 12:02,2/1/2016,2016-02-01 12,0.42
5641,2/1/2016 13:03,2/1/2016,2016-02-01 13,0.37
5642,2/1/2016 14:04,2/1/2016,2016-02-01 14,0.42
5643,2/1/2016 15:04,2/1/2016,2016-02-01 15,0.42
5644,2/1/2016 16:06,2/1/2016,2016-02-01 16,0.33
5645,2/1/2016 17:05,2/1/2016,2016-02-01 17,0.28
5646,2/1/2016 18:06,2/1/2016,2016-02-01 18,0.23
5647,2/1/2016 19:07,2/1/2016,2016-02-01 19,0.14
5648,2/1/2016 20:07,2/1/2016,2016-02-01 20,0.19
5649,2/1/2016 21:07,2/1/2016,2016-02-01 21,0.19
5650,2/1/2016 22:07,2/1/2016,2016-02-01 22,0.14
5651,2/1/2016 23:08,2/1/2016,2016-02-01 23,0.19
5652,2/2/2016 0:09,2/2/2016,2016-02-02 00,0.19
5653,2/2/2016 1:00,2/2/2016,2016-02-02 01,0.28
5654,2/2/2016 2:00,2/2/2016,2016-02-02 02,0.23
5655,2/2/2016 3:00,2/2/2016,2016-02-02 03,0.23
5656,2/2/2016 4:00,2/2/2016,2016-02-02 04,0.33
5657,2/2/2016 5:00,2/2/2016,2016-02-02 05,0.33
5658,2/2/2016 6:00,2/2/2016,2016-02-02 06,0.37
5659,2/2/2016 7:01,2/2/2016,2016-02-02 07,0.42
5660,2/2/2016 8:01,2/2/2016,2016-02-02 08,0.51
5661,2/2/2016 9:01,2/2/2016,2016-02-02 09,0.55
5662,2/2/2016 10:01,2/2/2016,2016-02-02 10,0.6
5663,2/2/2016 11:09,2/2/2016,2016-02-02 11,0.33
5664,2/2/2016 12:09,2/2/2016,2016-02-02 12,0.51
5665,2/2/2016 13:09,2/2/2016,2016-02-02 13,0.64
5666,2/2/2016 14:10,2/2/2016,2016-02-02 14,1.66
5667,2/2/2016 15:01,2/2/2016,2016-02-02 15,1.61
5668,2/2/2016 16:01,2/2/2016,2016-02-02 16,1.91
5669,2/2/2016 17:01,2/2/2016,2016-02-02 17,1.44
5670,2/2/2016 18:02,2/2/2016,2016-02-02 18,1.35
5671,2/2/2016 19:04,2/2/2016,2016-02-02 19,0.09
5672,2/2/2016 20:04,2/2/2016,2016-02-02 20,0
5673,2/2/2016 21:04,2/2/2016,2016-02-02 21,1.35
5674,2/2/2016 22:04,2/2/2016,2016-02-02 22,0.28
5675,2/2/2016 23:05,2/2/2016,2016-02-02 23,0.23
5676,2/3/2016 0:06,2/3/2016,2016-02-03 00,0.09
5677,2/3/2016 1:08,2/3/2016,2016-02-03 01,0.09
5678,2/3/2016 2:10,2/3/2016,2016-02-03 02,0
5679,2/3/2016 3:00,2/3/2016,2016-02-03 03,0.19
5680,2/3/2016 4:01,2/3/2016,2016-02-03 04,0.05
5681,2/3/2016 5:01,2/3/2016,2016-02-03 05,0.19
5682,2/3/2016 6:04,2/3/2016,2016-02-03 06,0.14
5683,2/3/2016 7:04,2/3/2016,2016-02-03 07,0
5684,2/3/2016 8:04,2/3/2016,2016-02-03 08,0.05
5685,2/3/2016 9:04,2/3/2016,2016-02-03 09,0.19
5686,2/3/2016 10:05,2/3/2016,2016-02-03 10,0.51
5687,2/3/2016 11:05,2/3/2016,2016-02-03 11,1.18
5688,2/3/2016 12:05,2/3/2016,2016-02-03 12,1.87
5689,2/3/2016 13:06,2/3/2016,2016-02-03 13,1.14
5690,2/3/2016 14:07,2/3/2016,2016-02-03 14,1.78
5691,2/3/2016 15:08,2/3/2016,2016-02-03 15,2.29
5692,2/3/2016 16:08,2/3/2016,2016-02-03 16,1.99
5693,2/3/2016 17:09,2/3/2016,2016-02-03 17,1.66
5694,2/3/2016 18:00,2/3/2016,2016-02-03 18,1.27
5695,2/3/2016 19:00,2/3/2016,2016-02-03 19,0.42
5696,2/3/2016 20:02,2/3/2016,2016-02-03 20,0.42
5697,2/3/2016 21:02,2/3/2016,2016-02-03 21,0.51
5698,2/3/2016 22:03,2/3/2016,2016-02-03 22,0.42
5699,2/3/2016 23:03,2/3/2016,2016-02-03 23,0.42
5700,2/4/2016 0:05,2/4/2016,2016-02-04 00,0.37
5701,2/4/2016 1:10,2/4/2016,2016-02-04 01,0.28
5702,2/4/2016 2:10,2/4/2016,2016-02-04 02,0.28
5703,2/4/2016 3:01,2/4/2016,2016-02-04 03,0.23
5704,2/4/2016 4:01,2/4/2016,2016-02-04 04,0.19
5705,2/4/2016 5:01,2/4/2016,2016-02-04 05,0.14
5706,2/4/2016 6:02,2/4/2016,2016-02-04 06,0
5707,2/4/2016 7:02,2/4/2016,2016-02-04 07,0.09
5708,2/4/2016 8:03,2/4/2016,2016-02-04 08,0.28
5709,2/4/2016 9:05,2/4/2016,2016-02-04 09,0.37
5710,2/4/2016 10:05,2/4/2016,2016-02-04 10,0.6
5711,2/4/2016 11:05,2/4/2016,2016-02-04 11,0.6
5712,2/4/2016 12:05,2/4/2016,2016-02-04 12,0.69
5713,2/4/2016 22:35,2/4/2016,2016-02-04 22,0.19
5714,2/4/2016 23:05,2/4/2016,2016-02-04 23,0.14
5715,2/5/2016 0:07,2/5/2016,2016-02-05 00,0.09
5716,2/5/2016 1:09,2/5/2016,2016-02-05 01,0.14
5717,2/5/2016 2:00,2/5/2016,2016-02-05 02,0.19
5718,2/5/2016 3:02,2/5/2016,2016-02-05 03,0.14
5719,2/5/2016 4:04,2/5/2016,2016-02-05 04,0.09
5720,2/5/2016 5:06,2/5/2016,2016-02-05 05,0.14
5721,2/5/2016 6:08,2/5/2016,2016-02-05 06,0.14
5722,2/5/2016 7:00,2/5/2016,2016-02-05 07,0.14
5723,2/5/2016 8:02,2/5/2016,2016-02-05 08,0.09
5724,2/5/2016 9:04,2/5/2016,2016-02-05 09,0.09
5725,2/5/2016 10:06,2/5/2016,2016-02-05 10,0.05
5726,2/5/2016 11:08,2/5/2016,2016-02-05 11,0.05
5727,2/5/2016 12:00,2/5/2016,2016-02-05 12,0.09
5728,2/5/2016 13:02,2/5/2016,2016-02-05 13,0.14
5729,2/5/2016 14:08,2/5/2016,2016-02-05 14,0.33
5730,2/5/2016 15:08,2/5/2016,2016-02-05 15,0.37
5731,2/5/2016 16:08,2/5/2016,2016-02-05 16,0.14
5732,2/5/2016 17:08,2/5/2016,2016-02-05 17,0.05
5733,2/5/2016 18:08,2/5/2016,2016-02-05 18,0.05
5734,2/5/2016 19:00,2/5/2016,2016-02-05 19,0
5735,2/5/2016 20:01,2/5/2016,2016-02-05 20,1.14
5736,2/5/2016 21:01,2/5/2016,2016-02-05 21,0.14
5737,2/5/2016 22:01,2/5/2016,2016-02-05 22,0.19
5738,2/5/2016 23:02,2/5/2016,2016-02-05 23,0.23
5739,2/6/2016 0:02,2/6/2016,2016-02-06 00,0.6
5740,2/6/2016 1:22,2/6/2016,2016-02-06 01,0.69
5741,2/6/2016 2:01,2/6/2016,2016-02-06 02,1.05
5742,2/6/2016 3:12,2/6/2016,2016-02-06 03,1.48
5743,2/6/2016 4:03,2/6/2016,2016-02-06 04,1.66
5744,2/6/2016 5:03,2/6/2016,2016-02-06 05,2.21
5745,2/6/2016 6:03,2/6/2016,2016-02-06 06,2.82
5746,2/6/2016 7:14,2/6/2016,2016-02-06 07,3.06
5747,2/6/2016 8:03,2/6/2016,2016-02-06 08,3.22
5748,2/6/2016 9:02,2/6/2016,2016-02-06 09,3.49
5749,2/6/2016 10:02,2/6/2016,2016-02-06 10,3.92
5750,2/6/2016 11:03,2/6/2016,2016-02-06 11,3.92
5751,2/6/2016 12:04,2/6/2016,2016-02-06 12,4.48
5752,2/6/2016 13:05,2/6/2016,2016-02-06 13,4.77
5753,2/6/2016 14:05,2/6/2016,2016-02-06 14,5.21
5754,2/6/2016 15:06,2/6/2016,2016-02-06 15,5.88
5755,2/6/2016 16:07,2/6/2016,2016-02-06 16,6.19
5756,2/6/2016 17:08,2/6/2016,2016-02-06 17,6.5
5757,2/6/2016 18:08,2/6/2016,2016-02-06 18,6.6
5758,2/6/2016 19:09,2/6/2016,2016-02-06 19,6.57
5759,2/6/2016 20:09,2/6/2016,2016-02-06 20,6.74
5760,2/6/2016 21:00,2/6/2016,2016-02-06 21,6.7
5761,2/6/2016 22:01,2/6/2016,2016-02-06 22,6.67
5762,2/6/2016 23:02,2/6/2016,2016-02-06 23,6.8
5763,2/7/2016 0:02,2/7/2016,2016-02-07 00,6.67
5764,2/7/2016 1:03,2/7/2016,2016-02-07 01,6.67
5765,2/7/2016 2:04,2/7/2016,2016-02-07 02,6.7
5766,2/7/2016 3:16,2/7/2016,2016-02-07 03,6.77
5767,2/7/2016 4:07,2/7/2016,2016-02-07 04,6.87
5768,2/7/2016 5:07,2/7/2016,2016-02-07 05,6.9
5769,2/7/2016 6:06,2/7/2016,2016-02-07 06,6.9
5770,2/7/2016 7:07,2/7/2016,2016-02-07 07,6.94
5771,2/7/2016 8:07,2/7/2016,2016-02-07 08,7.04
5772,2/7/2016 9:08,2/7/2016,2016-02-07 09,7.27
5773,2/7/2016 10:08,2/7/2016,2016-02-07 10,7.4
5774,2/7/2016 11:08,2/7/2016,2016-02-07 11,7.63
5775,2/7/2016 12:09,2/7/2016,2016-02-07 12,1.53
5776,2/7/2016 13:01,2/7/2016,2016-02-07 13,1.18
5777,2/7/2016 14:01,2/7/2016,2016-02-07 14,0.91
5778,2/7/2016 15:01,2/7/2016,2016-02-07 15,1
5779,2/7/2016 16:01,2/7/2016,2016-02-07 16,0.83
5780,2/7/2016 17:01,2/7/2016,2016-02-07 17,0.78
5781,2/7/2016 18:02,2/7/2016,2016-02-07 18,0.69
5782,2/7/2016 19:04,2/7/2016,2016-02-07 19,0.55
5783,2/7/2016 20:06,2/7/2016,2016-02-07 20,0.51
5784,2/7/2016 21:08,2/7/2016,2016-02-07 21,0.46
5785,2/7/2016 22:00,2/7/2016,2016-02-07 22,0.46
5786,2/7/2016 23:00,2/7/2016,2016-02-07 23,0.42
5787,2/8/2016 0:00,2/8/2016,2016-02-08 00,0.46
5788,2/8/2016 1:00,2/8/2016,2016-02-08 01,0.46
5789,2/8/2016 2:01,2/8/2016,2016-02-08 02,0.46
5790,2/8/2016 3:03,2/8/2016,2016-02-08 03,0.51
5791,2/8/2016 4:05,2/8/2016,2016-02-08 04,0.51
5792,2/8/2016 5:07,2/8/2016,2016-02-08 05,0.55
5793,2/8/2016 6:09,2/8/2016,2016-02-08 06,0.51
5794,2/8/2016 7:01,2/8/2016,2016-02-08 07,0.51
5795,2/8/2016 8:03,2/8/2016,2016-02-08 08,0.55
5796,2/8/2016 9:05,2/8/2016,2016-02-08 09,0.69
5797,2/8/2016 10:06,2/8/2016,2016-02-08 10,0.96
5798,2/8/2016 11:07,2/8/2016,2016-02-08 11,0.96
5799,2/8/2016 12:07,2/8/2016,2016-02-08 12,1.61
5800,2/8/2016 13:08,2/8/2016,2016-02-08 13,0.87
5801,2/8/2016 14:09,2/8/2016,2016-02-08 14,1.31
5802,2/8/2016 15:00,2/8/2016,2016-02-08 15,0.87
5803,2/8/2016 16:00,2/8/2016,2016-02-08 16,1.09
5804,2/8/2016 17:05,2/8/2016,2016-02-08 17,1.53
5805,2/8/2016 18:05,2/8/2016,2016-02-08 18,1.27
5806,2/8/2016 19:05,2/8/2016,2016-02-08 19,0.19
5807,2/8/2016 20:06,2/8/2016,2016-02-08 20,0.09
5808,2/8/2016 21:07,2/8/2016,2016-02-08 21,0.14
5809,2/8/2016 22:08,2/8/2016,2016-02-08 22,0.14
5810,2/8/2016 23:08,2/8/2016,2016-02-08 23,0.09
5811,2/9/2016 0:09,2/9/2016,2016-02-09 00,0.09
5812,2/9/2016 1:10,2/9/2016,2016-02-09 01,0.14
5813,2/9/2016 2:01,2/9/2016,2016-02-09 02,0.09
5814,2/9/2016 3:02,2/9/2016,2016-02-09 03,0.09
5815,2/9/2016 4:02,2/9/2016,2016-02-09 04,0.05
5816,2/9/2016 5:02,2/9/2016,2016-02-09 05,0
5817,2/9/2016 6:04,2/9/2016,2016-02-09 06,0.05
5818,2/9/2016 7:05,2/9/2016,2016-02-09 07,0
5819,2/9/2016 8:05,2/9/2016,2016-02-09 08,0.14
